"cc4c94f2e2e67923","10500 Battleview Parkway, Manassas, VA, 20109","Match","Exact","10500 BATTLEVIEW PKWY, MANASSAS, VA, 20109","-77.516809791652,38.806016880805","207155558","R"
"d21f901edd8594cb","Olsson Hall, 151 Engineer's Way, Charlottesville, VA, 22904","Match","Non_Exact","151 ENGINEERS WAY, CHARLOTTESVILLE, VA, 22903","-78.510786932124,38.032666033419","83377069","L"
"c5fdf9cd0107475a","1971 University Blvd, Lynchburg, VA, 24515","Match","Non_Exact","1971 UNIVERSITY BLVD, LYNCHBURG, VA, 24502","-79.171366351955,37.357185438813","62737353","R"
"a947c56d89ff143f","13861 Sunrise Valley Drive, Building 1, Suite 450, Herndon, VA, 20171","Match","Exact","13861 SUNRISE VALLEY DR, HERNDON, VA, 20171","-77.422128697487,38.949669164349","618555446","R"
"950337f8013288bc","1090 Cutlass Road, Moneta, VA, 24121","Match","Exact","1090 CUTLASS RD, MONETA, VA, 24121","-79.590934525903,37.110733405435","658080230","R"
"7b5420eb10e0ef07","1100 Bank Street, Richmond, VA, 23219","Match","Exact","1100 BANK ST, RICHMOND, VA, 23219","-77.43363795915,37.537485256819","648167228","L"
"5c7e240bba840f09","1922 Regulus Avenue, Virginia Beach, VA, 23461","Match","Exact","1922 REGULUS AVE, VIRGINIA BEACH, VA, 23461","-75.957372379644,36.776825825369","122272994","L"
"74431452058d3ddc","173 Skirmisher Lane, Middletown, VA, 22645","Match","Exact","173 SKIRMISHER LN, MIDDLETOWN, VA, 22645","-78.268944574716,39.03634196246","235746467","L"
"188c06efddee79b3","634 Airport Road, Victoria, VA, 23974","Match","Exact","634 AIRPORT RD, VICTORIA, VA, 23974","-78.18316993647,36.963420436125","657165573","L"
"19d127ccbcac3113","1827 University Avenue, Charlottesville, VA, 22903-2628","Match","Non_Exact","1827 UNIVERSITY AVE, CHARLOTTESVILLE, VA, 22903","-78.502685264855,38.036551813727","83405484","R"
"4fe98c6c0ecb4ec0","9500 Godwin Drive, Building 400, Manassas, VA, 20110-4166","Match","Non_Exact","9500 GODWIN DR, MANASSAS, VA, 20110","-77.512928242274,38.747043652159","657534375","R"
"7fb168cfbc5e6fe7","200 Technology Drive, Christiansburg, VA, 24073","Match","Exact","200 TECHNOLOGY DR, CHRISTIANSBURG, VA, 24073","-80.375977207415,37.117391452893","73634392","R"
"e091f97df39480ab","77 Airport Drive, Lawrenceville, VA, 23868","Match","Exact","77 AIRPORT DR, LAWRENCEVILLE, VA, 23868","-77.793770041144,36.778239350238","54030210","L"
"fa6630487587bea0","One College Lane, Weyers Cave, VA, 24486-0080","No_Match"
"a7846b766a62c601","500 Viking Drive, Suite 400, Virginia Beach, VA, 23452","Match","Exact","500 VIKING DR, VIRGINIA BEACH, VA, 23452","-76.067127369889,36.829671331466","122300861","R"
"ab62b3fa7f8df459","1550 Crystal Drive, Suite 200, Arlington, VA, 22202","Match","Exact","1550 CRYSTAL DR, ARLINGTON, VA, 22202","-77.049380872363,38.860250689009","640767976","R"
"1266ac5476b351f0","210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131","Match","Non_Exact","800 DRILLFIELD DR, BLACKSBURG, VA, 24061","-80.423203108961,37.22830481052","73616336","L"
"cce554a48bf1b57c","210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131","Match","Non_Exact","800 DRILLFIELD DR, BLACKSBURG, VA, 24061","-80.423203108961,37.22830481052","73616336","L"
"e014ef74a9468b36","3250 Kings Mountain Road, Martinsville, VA, 24112","Match","Exact","3250 KINGS MOUNTAIN RD, MARTINSVILLE, VA, 24112","-79.89195728376,36.74109175682","55538329","R"
"f5adb4f27197a7cc","5520 West Quaker Road, Disputanta, VA, 23842","Match","Exact","5520 W QUAKER RD, DISPUTANTA, VA, 23842","-77.304536563632,37.186124220737","54182896","L"
"3611e913289eb57c","1 College Avenue, Wise, VA, 24293-4400","Match","Non_Exact","1 COLLEGE AVE, WISE, VA, 24293","-82.560401467987,36.969921039391","225716664","R"
"30de403634f2f7f7","10440 Furnace Road, Suite 204, Lorton, VA, 22079-2630","Match","Non_Exact","10440 FURNACE RD, LORTON, VA, 22079","-77.240393121854,38.675086413765","657896395","R"
"b6231138957dd8f6","1750 Presidents Street, Reston, VA, 20190","Match","Exact","1750 PRESIDENTS ST, RESTON, VA, 20190","-77.355528067631,38.958937036341","76023443","L"
"012842ef92507768","780 Lynnhaven Parkway, Suite 400, Virginia Beach, VA, 23452","Match","Exact","780 LYNNHAVEN PKWY, VIRGINIA BEACH, VA, 23452","-76.066769737383,36.815502865112","122306652","R"
"6f572621d016942c","600 Butler Farm Road, Hampton, VA, 23666","No_Match"
"9016475a13eaac35","124 Commerce Street, Occoquan, VA, 22125","Match","Exact","124 COMMERCE ST, OCCOQUAN, VA, 22125","-77.259804112549,38.682348738865","657536935","L"
"e287945a29866d81","8122 Kings Highway, King George, VA, 22485","Match","Exact","8122 KINGS HWY, KING GEORGE, VA, 22485","-77.20615313555,38.276607455062","608888624","R"
"bb29ffc514c47eaa","233 West Broaddus Avenue, Bowling Green, VA, 22427","Match","Exact","233 W BROADDUS AVE, BOWLING GREEN, VA, 22427","-77.356210329607,38.04907923108","21946136","L"
"952ace856671a227","150 Slayton Avenue, Danville, VA, 24540","Match","Exact","150 SLAYTON AVE, DANVILLE, VA, 24540","-79.356171784217,36.579465621514","636656624","R"
"a8c25de6f142082c","1601 Tech Center Drive, Blacksburg, VA, 24060","No_Match"
"ef618dae29a95fe9","424 Airport Drive, Danville, VA, 24540","No_Match"
"e67cfcce4613a75b","5172 West Military Highway, Chesapeake, VA, 23321","Match","Exact","5172 W MILITARY HWY, CHESAPEAKE, VA, 23321","-76.447929529701,36.775762476497","121788093","R"
"25d4d3c1ab9a9dad","5196 West Military Highway, Chesapeake, VA, 23321","Match","Exact","5196 W MILITARY HWY, CHESAPEAKE, VA, 23321","-76.448441942565,36.775600661913","121788093","R"
"aa4d9c16e98bd142","Craney Island, Portsmouth, VA, 23703","No_Match"
"f79ee112c33d0d39","3405 Odd Fellows Road, Lynchburg, VA, 24501","Match","Exact","3405 ODD FELLOWS RD, LYNCHBURG, VA, 24501","-79.162528755945,37.38313565478","62738993","R"
"6f9fc7a374617a71","900 Bland Boulevard, Newport News, VA, 23602","Match","Exact","900 BLAND BLVD, NEWPORT NEWS, VA, 23602","-76.502791778726,37.132176794928","103770968","R"
"4282348e7696f9b5","6364 Cliffs Road, Cape Charles, VA, 23310","No_Match"
"fcc588983672b95d","100 Brooke Avenue, Norfolk, VA, 23510","Match","Exact","100 BROOKE AVE, NORFOLK, VA, 23510","-76.291218615644,36.848641534081","122127398","R"
"88f03e6adca01405","4400 University Dr, Fairfax, VA, 22030-4444","Match","Non_Exact","4400 UNIVERSITY DR, FAIRFAX, VA, 22030","-77.304407730733,38.834398952534","639527753","R"
"16ee99cb590e62fb","740 Old Brandy Road, Culpeper, VA, 22701","Match","Exact","740 OLD BRANDY RD, CULPEPER, VA, 22701","-77.984389001993,38.47899713789","640155557","L"
"d0083f3d8485a349","160 Newtown Road, Suite 500, Virginia Beach, VA, 23462","Match","Exact","160 NEWTOWN RD, VIRGINIA BEACH, VA, 23462","-76.186071190614,36.8426423407","638940544","R"
"e42b3b33486d3922","9710 Jefferson Avenue, Newport News, VA, 23605","Match","Exact","9710 JEFFERSON AVE, NEWPORT NEWS, VA, 23605","-76.450613431542,37.029424812746","103823590","R"
"b6b3bea98043e3d3","1 College Avenue, Wise, VA, 24293-4400","Match","Non_Exact","1 COLLEGE AVE, WISE, VA, 24293","-82.560401467987,36.969921039391","225716664","R"
"5a12306932ac7037","160 Main Road, Yorktown, VA, 23691","Match","Exact","160 MAIN RD, YORKTOWN, VA, 23691","-76.548121844022,37.232648992989","103793046","R"
"1d3e82904ff538e5","1000 Research Park Boulevard, Suite 106, Charlottesville, VA, 22911","No_Match"
"50d5a1a34ead5a17","121 College Place, Norfolk, VA, 23510","Match","Exact","121 COLLEGE PL, NORFOLK, VA, 23510","-76.29072337421,36.849941925081","122139024","L"
"98cc57a9102749b4","1000 Regent University Dr, Virginia Beach, VA, 23464","No_Match"
"1fe8ac6502c024c2","313 East Broad Street, Richmond, VA, 23219","Match","Exact","313 E BROAD ST, RICHMOND, VA, 23219","-77.439186066821,37.543831598576","201540397","R"
"4b4c42843f0b3598","150 Slayton Avenue, Danville, VA, 24540","Match","Exact","150 SLAYTON AVE, DANVILLE, VA, 24540","-79.356171784217,36.579465621514","636656624","R"
"33d4e1cb13752630","705 Washington Boulevard, Newport News, VA, 23604","No_Match"
"f2cd57cdf0b7c012","1765 Greensboro Station Place, 9th Floor, McLean, VA, 22102","No_Match"
"4683e1fc2e13db38","NASA Langley Research Center, 2 Langley Boulevard, Hampton, VA, 23681","Match","Non_Exact","2 LANGLEY BLVD, HAMPTON, VA, 23681","-76.379752065248,37.091281885197","658061950","L"
"5a28f8217b12be17","224 Ballard Street, Yorktown, VA, 23690","Match","Exact","224 BALLARD ST, YORKTOWN, VA, 23690","-76.509799433671,37.235330847402","103793162","L"
"4ed2cb3754bca77f","7505 Warwick Boulevard, Newport News, VA, 23607","Match","Exact","7505 WARWICK BLVD, NEWPORT NEWS, VA, 23607","-76.448542896436,37.014491851752","103755104","L"
"1c696a3a19882214","101 West Main Street, Suite 600, Norfolk, VA, 23510","Match","Exact","101 W MAIN ST, NORFOLK, VA, 23510","-76.292458234297,36.846314895047","657500107","L"
"93df50bdd10d223d","7870 Villa Park Drive, Suite 400, Henrico, VA, 23228","No_Match"
"06d978cf6d423b2e","2800 Airport Drive, Chesapeake, VA, 23323","Match","Exact","2800 AIRPORT DR, CHESAPEAKE, VA, 23323","-76.325168943088,36.665604910458","121798918","L"
"a195e39840fff2de","215 Ferrum Mountain Road, Ferrum, VA, 24088-9000","Match","Non_Exact","215 FERRUM MOUNTAIN RD, FERRUM, VA, 24088","-80.01938169641,36.926868695248","655532181","L"
"3635fba5d208a7e7","100 Highland Avenue, Colonial Heights, VA, 23834","Match","Exact","100 HIGHLAND AVE, COLONIAL HEIGHTS, VA, 23834","-77.41099271024,37.253604151","201549922","L"
"d737f278886bd2de","1818 Library Street, Suite 600, Reston, VA, 20190","Match","Exact","1818 LIBRARY ST, RESTON, VA, 20190","-77.358686593125,38.958642497269","624434295","R"
"1216e1de0edc52de","3506 Wards Rd, Lynchburg, VA, 24502-2498","Match","Non_Exact","3506 WARDS RD, LYNCHBURG, VA, 24502","-79.181008971209,37.357663815729","62739180","R"
"14da5b92e10ee8cf","1827 University Avenue, Charlottesville, VA, 22903-2628","Match","Non_Exact","1827 UNIVERSITY AVE, CHARLOTTESVILLE, VA, 22903","-78.502685264855,38.036551813727","83405484","R"
"6e8414733e239e57","7500 GEOINT Drive, Springfield, VA, 22150-7500","Match","Non_Exact","7500 GEOINT DR, SPRINGFIELD, VA, 22150","-77.194772408206,38.753741241905","641082760","R"
"9079c8b520ca91ab","6225 Airport Road, Wise, VA, 24293","Match","Exact","6225 AIRPORT RD, WISE, VA, 24293","-82.528441961548,36.985344426508","83449669","L"
"9d4bec548d37bbd8","313 East Broad Street, Richmond, VA, 23219","Match","Exact","313 E BROAD ST, RICHMOND, VA, 23219","-77.439186066821,37.543831598576","201540397","R"
"a7989842dface250","210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131","Match","Non_Exact","800 DRILLFIELD DR, BLACKSBURG, VA, 24061","-80.423203108961,37.22830481052","73616336","L"
"e896953f3b65f89e","4600 Opportunity Way, Williamsburg, VA, 23188","Match","Exact","4600 OPPORTUNITY WAY, WILLIAMSBURG, VA, 23188","-76.757711807596,37.337991485203","649927936","R"
"a4590656c147cafa","100 N College Dr, Franklin, VA, 23851","Match","Exact","100 N COLLEGE DR, FRANKLIN, VA, 23851","-76.943142776086,36.676747689221","82732942","R"
"0bfd70cc8955248e","1676 International Drive, Suite 1100, McLean, VA, 22102","Match","Exact","1676 INTERNATIONAL DR, MCLEAN, VA, 22102","-77.227955871977,38.924599899611","215948699","R"
"a833f9fb319ce47c","410 Westhampton Way, University of Richmond, VA, 23173","Match","Non_Exact","410 WESTHAMPTON WAY, RICHMOND, VA, 23173","-77.542210585065,37.575903364334","642136265","R"
"21f541825f2e73e2","3617 Koppens Way, Chesapeake, VA, 23323","Match","Exact","3617 KOPPENS WAY, CHESAPEAKE, VA, 23323","-76.362360203043,36.781006832447","121768865","R"
"a1950298c648ca61","20130 Lakeview Center Plaza, Suite 200, Ashburn, VA, 20147","No_Match"
"ef94bc6d3cf6aa7b","45240 Business Court, Suite 400, Dulles, VA, 20166","Match","Exact","45240 BUSINESS CT, DULLES, VA, 20166","-77.436010803556,38.980842057715","62337900","R"
"0f36ca1284a62256","NASA Langley Research Center, 2 Langley Boulevard, Hampton, VA, 23681","Match","Non_Exact","2 LANGLEY BLVD, HAMPTON, VA, 23681","-76.379752065248,37.091281885197","658061950","L"
"382b48cca739d95a","77 Aviation Circle, Weyers Cave, VA, 24486","No_Match"
"be5a542186fb2935","1500 N Lombardy St, Richmond, VA, 23220","Match","Exact","1500 N LOMBARDY ST, RICHMOND, VA, 23220","-77.450582624284,37.5602214601","635263071","L"
"81ed199b57c94856","4250 Fairfax Drive, Suite 350, Arlington, VA, 22203","Match","Exact","4250 FAIRFAX DR, ARLINGTON, VA, 22203","-77.112260415018,38.882057336038","638185990","R"
"30e56c5c180c5544","700 Park Avenue, Norfolk, VA, 23504","Match","Exact","700 PARK AVE, NORFOLK, VA, 23504","-76.267976950166,36.849181783219","647854605","L"
"4e6f532b3143d801","315 Bedford Avenue, Bedford, VA, 24523","Match","Exact","315 BEDFORD AVE, BEDFORD, VA, 24523","-79.523683640815,37.336651750956","62708542","L"
"7ce958002611b363","1 East Main Street, Christiansburg, VA, 24073","Match","Exact","1 E MAIN ST, CHRISTIANSBURG, VA, 24073","-80.408451191182,37.130053112761","73641276","R"
"fee9b6b4481d85fb","204 Henry St, Ashland, VA, 23005-5505","Match","Non_Exact","204 HENRY ST, ASHLAND, VA, 23005","-77.477900813185,37.760677241156","84987877","L"
"1819377c9f9f2ba4","5000 Deepwater Terminal Road, Richmond, VA, 23234","Match","Exact","5000 DEEPWATER TERMINAL RD, RICHMOND, VA, 23234","-77.423307726335,37.457839826549","201547300","L"
"d086eb2dce663778","911 Madison Street, Boydton, VA, 23917","Match","Exact","911 MADISON ST, BOYDTON, VA, 23917","-78.383275594129,36.669604027585","54300681","L"
"39491a67c4c238bb","3401 Fairfax Drive, Arlington, VA, 22201","Match","Exact","3401 FAIRFAX DR, ARLINGTON, VA, 22201","-77.101047365713,38.884421544135","76469900","R"
"3194bc791b0a6f4d","7522 County Complex Road, Hanover, VA, 23069","Match","Exact","7522 COUNTY COMPLEX RD, HANOVER, VA, 23069","-77.366612629789,37.76463732681","84988348","R"
"b71f72832125bd68","5702 Gulfstream Road, Richmond, VA, 23250","Match","Exact","5702 GULFSTREAM RD, RICHMOND, VA, 23250","-77.332757995713,37.512142351403","106674081","R"
"22e8256b39b98875","6240 Airport Road, Hot Springs, VA, 24445","No_Match"
"325dfa5a7878b6f4","2010 Corporate Ridge Drive, Suite 910, McLean, VA, 22102","Match","Non_Exact","2010 CORPORATE RIDGE, MCLEAN, VA, 22102","-77.217102017133,38.912930525077","76022744","R"
"6d06dfdf2a253727","2600 Park Tower Drive, Suite 400, Vienna, VA, 22180","Match","Exact","2600 PARK TOWER DR, VIENNA, VA, 22180","-77.225255251281,38.882695520337","624435040","L"
"3789d533c72c2414","318 Prospect Street, Staunton, VA, 24401","Match","Exact","318 PROSPECT ST, STAUNTON, VA, 24401","-79.069664025689,38.1543997749","98848599","R"
"1ab76d417ccf6ebb","100 VHCC Drive, Abingdon, VA, 24212","Match","Non_Exact","100 VHCC DR, ABINGDON, VA, 24210","-82.002213845592,36.695678286441","641471761","L"
"b42e2d4c60cdd3cc","600 East Main Street, Suite 300, Richmond, VA, 23219","Match","Exact","600 E MAIN ST, RICHMOND, VA, 23219","-77.438897938634,37.539840624019","201540542","L"
"4a551bce117f37ba","6901 Terminal Road, Quinton, VA, 23141","Match","Exact","6901 TERMINAL RD, QUINTON, VA, 23141","-77.128142311337,37.501075590317","607167544","R"
"65634ff7152b247b","501 College Drive, Charlottesville, VA, 22902-7589","Match","Non_Exact","501 COLLEGE DR, CHARLOTTESVILLE, VA, 22902","-78.481234763274,38.008654005764","648400263","L"
"3cd8aa7818df00ba","901 East Cary Street, Richmond, VA, 23219","Match","Exact","901 E CARY ST, RICHMOND, VA, 23219","-77.437108640437,37.53728324574","201540566","R"
"ae422218e322b1ca","1827 University Avenue, Charlottesville, VA, 22903-2628","Match","Non_Exact","1827 UNIVERSITY AVE, CHARLOTTESVILLE, VA, 22903","-78.502685264855,38.036551813727","83405484","R"
"c3fa97f209a293dc","Weapons Training Battalion, 27211 Garand Road, Quantico, VA, 22134","No_Match"
"aca80882d4fe68d5","229 Stokes Airport Road, Front Royal, VA, 22630","Match","Exact","229 STOKES AIRPORT RD, FRONT ROYAL, VA, 22630","-78.247534563845,38.919521467635","159092180","L"
"281052354460b8b0","18082 Airport Road, Gordonsville, VA, 22942","No_Match"
"59b3c2395a4f5263","210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131","Match","Non_Exact","800 DRILLFIELD DR, BLACKSBURG, VA, 24061","-80.423203108961,37.22830481052","73616336","L"
"46e2e6cefb15fe4b","4400 University Dr, Fairfax, VA, 22030-4444","Match","Non_Exact","4400 UNIVERSITY DR, FAIRFAX, VA, 22030","-77.304407730733,38.834398952534","639527753","R"
"f3f843bb1206142c","5251 College Drive, Dublin, VA, 24084-3660","Match","Non_Exact","5251 COLLEGE DR, DUBLIN, VA, 24084","-80.69661979324,37.1038395249","651318768","R"
"a723e9f0daf2b9f0","1 Avenue of the Arts, Newport News, VA, 23606","Match","Exact","1 AVE OF THE ARTS, NEWPORT NEWS, VA, 23606","-76.488306298635,37.059929035868","633020780","L"
"5be3273fb9d6f426","1912 Regulus Avenue, Virginia Beach, VA, 23461","Match","Exact","1912 REGULUS AVE, VIRGINIA BEACH, VA, 23461","-75.957393343833,36.776958598626","122272994","L"
"315e7620316a3a15","1100 Exploration Way, Hampton, VA, 23666","Match","Exact","1100 EXPLORATION WAY, HAMPTON, VA, 23666","-76.399762635728,37.08252074318","641046088","R"
"5f461de6807da98e","1971 University Blvd, Lynchburg, VA, 24515","Match","Non_Exact","1971 UNIVERSITY BLVD, LYNCHBURG, VA, 24502","-79.171366351955,37.357185438813","62737353","R"
"f3e47b6e766522a4","601 England Street, Ashland, VA, 23005","No_Match"
"b62c69d9b7f2e7ac","5555 Greenwich Rd, Virginia Beach, VA, 23462","Match","Exact","5555 GREENWICH RD, VIRGINIA BEACH, VA, 23462","-76.178192274034,36.843044883408","122301392","L"
"0a7497b7ebc44074","1000 College Drive, Clifton Forge, VA, 24422","No_Match"
"ce8671b087cae834","11282 Government Center Drive, Suite A, Orange, VA, 22960","No_Match"
"3a29d8dc6a5d91f1","8900 Freedom Center Boulevard, Manassas, VA, 20110","Match","Exact","8900 FREEDOM CENTER BLVD, MANASSAS, VA, 20110","-77.516520651329,38.761221850246","207162812","R"
"3a4a3f6e6f0440be","10163 General Mahone Highway, Wakefield, VA, 23888","Match","Exact","10163 GENERAL MAHONE HWY, WAKEFIELD, VA, 23888","-77.001826895949,36.980562098848","639271795","R"
"0deea46b9e7be192","6515 George Washington Memorial Highway, Suite 209, Yorktown, VA, 23692","Match","Exact","6515 GEORGE WASHINGTON MEMORIAL HWY, YORKTOWN, VA, 23692","-76.473818261701,37.171420748676","103793396","L"
"4179e0b18886d2db","752 Walker Road, Suite D, Great Falls, VA, 22066","Match","Non_Exact","752 WALKER RD, GREAT FALLS, VA, 22066","-77.288489742369,38.997317661412","75999117","R"
"278f4ef1f9672be0","1971 University Blvd, Lynchburg, VA, 24515","Match","Non_Exact","1971 UNIVERSITY BLVD, LYNCHBURG, VA, 24502","-79.171366351955,37.357185438813","62737353","R"
"061135bf5d2def1f","460 Herndon Parkway, Herndon, VA, 20170","Match","Exact","460 HERNDON PKWY, HERNDON, VA, 20170","-77.375843455738,38.957596073835","641105348","R"
"dff9d8cd2f2aff39","Newport News Park Radio Control Club Flying Field, Richneck Road, Newport News, VA, 23603","No_Match"
"4a2a5f34cecc3852","1460 University Dr, Winchester, VA, 22601-5195","Match","Non_Exact","1460 UNIVERSITY DR, WINCHESTER, VA, 22601","-78.159536016926,39.166098973377","55580119","R"
"67831c6df208f4f2","119 Taylor Street, Amherst, VA, 24521","Match","Exact","119 TAYLOR ST, AMHERST, VA, 24521","-79.04982741363,37.585554169049","159129581","R"
"def646775be4b0c0","4400 University Dr, Fairfax, VA, 22030-4444","Match","Non_Exact","4400 UNIVERSITY DR, FAIRFAX, VA, 22030","-77.304407730733,38.834398952534","639527753","R"
"d96f135ef3af4c4a","201 High St, Farmville, VA, 23909","Match","Exact","201 HIGH ST, FARMVILLE, VA, 23909","-78.394302154083,37.301562493685","73975307","L"
"6b7482806a2fe6b9","10 Patrick Henry Circle, Purcellville, VA, 20132","Match","Exact","10 PATRICK HENRY CIR, PURCELLVILLE, VA, 20132","-77.690080640361,39.138792816514","600591368","L"
"82b644084f0af2f4","782 New River Road NW, Suite 400, Christiansburg, VA, 24073","Match","Non_Exact","782 NEW RIVER RD, CHRISTIANSBURG, VA, 24073","-80.427915191576,37.167574479847","73646823","L"
"edc75d45e06cb87e","1221 East Broad Street, Richmond, VA, 23219","Match","Exact","1221 E BROAD ST, RICHMOND, VA, 23219","-77.431139271165,37.539013886389","201540684","R"
"4e20bc793f34fcf0","1402 Airport Road, Bridgewater, VA, 22812","Match","Exact","1402 AIRPORT RD, BRIDGEWATER, VA, 22812","-78.961347180898,38.363336694566","648561391","R"
"624f22208bbfb421","321 Hangar Road, Chase City, VA, 23924","Match","Exact","321 HANGAR RD, CHASE CITY, VA, 23924","-78.503609471184,36.790324406142","655921525","R"
"6a6546bf74c9d501","5115 Hampton Boulevard, Norfolk, VA, 23529","Match","Non_Exact","5115 HAMPTON BLVD, NORFOLK, VA, 23508","-76.303178916536,36.889279791848","639484367","L"
"2626d6c30562e611","1402 Airport Road, Bridgewater, VA, 22812-0007","Match","Non_Exact","1402 AIRPORT RD, BRIDGEWATER, VA, 22812","-78.961347180898,38.363336694566","648561391","R"
"1127ff7bd95ed902","1008 South Main Street, Danville, VA, 24541-4004","Match","Non_Exact","1008 S MAIN ST, DANVILLE, VA, 24541","-79.405140167976,36.566894194803","56590110","R"
"82fc75f27f237b1d","5115 Hampton Boulevard, Norfolk, VA, 23529","Match","Non_Exact","5115 HAMPTON BLVD, NORFOLK, VA, 23508","-76.303178916536,36.889279791848","639484367","L"
"1aa3ba680bd0a5c8","1964 Wakefield Street, Petersburg, VA, 23805","Match","Exact","1964 WAKEFIELD ST, PETERSBURG, VA, 23805","-77.384788219097,37.202566634331","54214354","R"
"f659daf09abc7213","1320 Northwest Boulevard, Chesapeake, VA, 23322","Match","Exact","1320 NORTHWEST BLVD, CHESAPEAKE, VA, 23322","-76.247057784931,36.566581542379","655922669","L"
"969514c2d5747ea7","130 Wedgewood Drive, Farmville, VA, 23901","Match","Exact","130 WEDGEWOOD DR, FARMVILLE, VA, 23901","-78.438948862346,37.351089227665","73708335","R"
"b36b595615a6d1ef","15000 Washington Street, Suite 100, Haymarket, VA, 20169","Match","Exact","15000 WASHINGTON ST, HAYMARKET, VA, 20169","-77.636347411291,38.812184206982","76503126","R"
"f7518083c6279ea8","4400 University Dr, Fairfax, VA, 22030-4444","Match","Non_Exact","4400 UNIVERSITY DR, FAIRFAX, VA, 22030","-77.304407730733,38.834398952534","639527753","R"
"d091b2b8ba2dcd22","116 West Beverley Street, Staunton, VA, 24401","Match","Exact","116 W BEVERLEY ST, STAUNTON, VA, 24401","-79.07389851951,38.149343237807","98814218","R"
"739cdbf1af5e7173","203A West Rock Road, Radford, VA, 24141","Match","Non_Exact","203A ROCK RD W, RADFORD, VA, 24141","-80.555552651402,37.117738764708","73651661","L"
"557e3336ee403a95","1114 Wheels Drive, Forest, VA, 24551","Match","Exact","1114 WHEELS DR, FOREST, VA, 24551","-79.337295833797,37.272748091634","62680108","R"
"2eb476fb0854b4bf","2807 N Glebe Rd, Arlington, VA, 22207-4299","Match","Non_Exact","2807 N GLEBE RD, ARLINGTON, VA, 22207","-77.128853345223,38.904498552697","638793500","L"
"1e879dd26582c0b2","3094 Colonial Ave, Roanoke, VA, 24015","Match","Non_Exact","3094 COLONIAL AVE SW, ROANOKE, VA, 24015","-79.97399092024,37.245687145901","657628529","L"
"1df219df0f2cf105","2 Langley Boulevard, Hampton, VA, 23681","Match","Exact","2 LANGLEY BLVD, HAMPTON, VA, 23681","-76.379752065248,37.091281885197","658061950","L"
"3364d835111903ce","800 Madison Street, Lynchburg, VA, 24504","Match","Exact","800 MADISON ST, LYNCHBURG, VA, 24504","-79.146594189528,37.413626477749","62626882","L"
"6119bd807fea7582","1428 Cedar Road, Chesapeake, VA, 23322","Match","Exact","1428 CEDAR RD, CHESAPEAKE, VA, 23322","-76.295519258416,36.724948450411","658141999","R"
"08b8f90915b8ec80","45449 Severn Way, Suite 169, Sterling, VA, 20166","Match","Non_Exact","45449 E SEVERN WAY, STERLING, VA, 20166","-77.426677294197,39.020679911927","649928152","R"
"94602a64c383486e","910 W Franklin St, Richmond, VA, 23284-2512","Match","Non_Exact","910 W FRANKLIN ST, RICHMOND, VA, 23220","-77.452752424707,37.549491901753","639273066","R"
"21cc81e3ee37fa0c","2371 Wilroy Road, Suffolk, VA, 23434","Match","Exact","2371 WILROY RD, SUFFOLK, VA, 23434","-76.539946534684,36.778694051224","655934507","L"
"c483100d6eb10898","319 Letcher Avenue, Lexington, VA, 24450","Match","Exact","319 LETCHER AVE, LEXINGTON, VA, 24450","-79.439647307086,37.788869696863","63117532","R"
"27878a1b44a737e4","5605 Patriot Drive, Wise, VA, 24293","No_Match"
"c492b0ddca4f2db8","1971 University Blvd, Lynchburg, VA, 24515","Match","Non_Exact","1971 UNIVERSITY BLVD, LYNCHBURG, VA, 24502","-79.171366351955,37.357185438813","62737353","R"
"899191e05bb26d10","1530 Gilbert Street, Norfolk, VA, 23511","Match","Exact","1530 GILBERT ST, NORFOLK, VA, 23511","-76.30266134869,36.948170660911","122138949","R"
"94431473ac095eb2","1827 University Avenue, Charlottesville, VA, 22903-2628","Match","Non_Exact","1827 UNIVERSITY AVE, CHARLOTTESVILLE, VA, 22903","-78.502685264855,38.036551813727","83405484","R"
"a3900ccb78c33653","700 Park Avenue, Norfolk, VA, 23504","Match","Exact","700 PARK AVE, NORFOLK, VA, 23504","-76.267976950166,36.849181783219","647854605","L"
"a291cf2012199fe9","405 Partnership Drive, Blacksburg, VA, 24060","No_Match"
"581d07ca708901ac","369 College Road US Rt. 19, 6 Miles S. Claypool Hill, Cedar Bluff, VA, 24609","Match","Non_Exact","369 COLLEGE HILL RD, CEDAR BLUFF, VA, 24609","-81.764538237239,37.090985125867","637497472","L"
"015685bfe623287a","NASA Langley Research Center, 1 NASA Drive, Hampton, VA, 23666","No_Match"
"02969fbdd8f3402d","801 East Main St., Radford, VA, 24142","Match","Exact","801 E MAIN ST, RADFORD, VA, 24142","-80.547221355358,37.138523720636","73614730","L"
"30897d62439d47f7","29316 Lankford Highway, Melfa, VA, 23410","Match","Exact","29316 LANKFORD HWY, MELFA, VA, 23410","-75.748516866806,37.641130879614","114600161","L"
"475fedae24483d26","2130 Germanna Hwy, Locust Grove, VA, 22508-2102","Match","Non_Exact","2130 GERMANNA HWY, LOCUST GROVE, VA, 22508","-77.778836563676,38.376444344181","29899265","L"
